timestamp (epoch),loop time (s),des velocity,velocity (Rad/S),Futek Torque (Nm),v_bus,i_bus,v_q,i_q,v_d,i_d,accel
1679069023.2597888,0.6999993324279785,-14.0,-13.72643279051807,-12.103309363689068,25.1,-4.01,-3.487,19.03,2.519,-0.26,-137.30472412576253
1679069023.3099205,0.7499992847442627,-14.0,-14.17789129036727,-16.378439830317078,25.2,-4.01,-3.57,18.74,2.434,0.1,-141.81962307303093
1679069023.3597486,0.7999992370605469,-14.0,-14.17789129036727,-17.928487134006765,25.2,-4.01,-3.57,18.74,2.434,0.1,-141.81962307303093
1679069023.4096165,0.849999189376831,-14.0,-13.837552086228376,-16.083430827356775,25.2,-3.99,-3.526,19.16,2.505,0.03,-138.42251642182944
1679069023.4599743,0.8999991416931152,-14.0,-13.837552086228376,-13.463350868861959,25.2,-3.99,-3.526,19.16,2.505,0.03,-138.42251642182944
1679069023.5096974,0.9499990940093994,-14.0,-13.837552086228376,-11.20328189703054,25.2,-3.99,-3.526,19.16,2.505,0.03,-138.42251642182944
1679069023.5599391,0.9999990463256836,-14.0,-14.188945042296567,-13.013337135532712,25.1,-3.97,-3.564,18.67,2.44,0.05,-94.0171294846985
1679069023.6107671,1.0499989986419678,-12.526315789473685,-14.274466175644289,-15.283406412549194,25.1,-3.98,-3.625,18.61,2.422,0.25,-291.0351040903832
1679069023.659634,1.099998950958252,-12.526315789473685,-14.274466175644289,-19.10852314584794,25.1,-3.98,-3.625,18.61,2.422,0.25,-291.0351040903832
1679069023.7098315,1.1499989032745361,-12.526315789473685,-12.344132022938561,-16.813453105868703,25.1,-3.16,-2.103,22.56,2.698,-3.62,-123.50563037398571
1679069023.7598705,1.1999988555908203,-12.526315789473685,-12.344132022938561,-12.288315009613324,25.1,-3.16,-2.103,22.56,2.698,-3.62,-123.50563037398571
1679069023.80978,1.2499988079071045,-12.526315789473685,-12.344132022938561,-21.898608292489392,25.1,-3.16,-2.103,22.56,2.698,-3.62,-123.50563037398571
1679069023.8599665,1.2999987602233887,-12.526315789473685,-12.344132022938561,-12.923334388866845,25.1,-3.16,-2.103,22.56,2.698,-3.62,-123.50563037398571
